Country,Year,fertility,life,population,region
Azerbaijan,1970,4.612,65.035,5172002,Europe & Central Asia
Azerbaijan,1971,4.479,65.287,5281238,Europe & Central Asia
Azerbaijan,1972,4.348,65.457,5387375,Europe & Central Asia
Azerbaijan,1973,4.216,65.545,5490572,Europe & Central Asia
Azerbaijan,1974,4.084,65.554,5591016,Europe & Central Asia
Azerbaijan,1975,3.95,65.496,5688997,Europe & Central Asia
Azerbaijan,1976,3.814,65.387,5784587,Europe & Central Asia
Azerbaijan,1977,3.676,65.254,5878259,Europe & Central Asia
Azerbaijan,1978,3.539,65.124,5971198,Europe & Central Asia
Azerbaijan,1979,3.407,65.017,6064905,Europe & Central Asia
Azerbaijan,1980,3.286,64.964,6160502,Europe & Central Asia
Azerbaijan,1981,3.179,64.996,6258490,Europe & Central Asia
Azerbaijan,1982,3.092,65.108,6358780,Europe & Central Asia
Azerbaijan,1983,3.026,65.283,6461139,Europe & Central Asia
Azerbaijan,1984,2.98,65.499,6565062,Europe & Central Asia
Azerbaijan,1985,2.954,65.695,6670151,Europe & Central Asia
Azerbaijan,1986,2.947,65.796,6775858,Europe & Central Asia
Azerbaijan,1987,2.953,65.757,6882160,Europe & Central Asia
Azerbaijan,1988,2.964,65.567,6989708,Europe & Central Asia
Azerbaijan,1989,2.973,65.246,7099449,Europe & Central Asia
Azerbaijan,1990,2.969,64.858,7211692,Europe & Central Asia
Azerbaijan,1991,2.94,64.494,7327570,Europe & Central Asia
Azerbaijan,1992,2.883,64.245,7445925,Europe & Central Asia
Azerbaijan,1993,2.799,64.171,7562075,Europe & Central Asia
Azerbaijan,1994,2.688,64.291,7669735,Europe & Central Asia
Azerbaijan,1995,2.561,64.591,7764798,Europe & Central Asia
Azerbaijan,1996,2.427,65.023,7845310,Europe & Central Asia
Azerbaijan,1997,2.301,65.511,7913692,Europe & Central Asia
Azerbaijan,1998,2.193,65.99,7975648,Europe & Central Asia
Azerbaijan,1999,2.108,66.438,8039312,Europe & Central Asia
Azerbaijan,2000,2.049,66.851,8110723,Europe & Central Asia
Azerbaijan,2001,2.014,67.249,8191464,Europe & Central Asia
Azerbaijan,2002,1.997,67.662,8280252,Europe & Central Asia
Azerbaijan,2003,1.989,68.105,8376733,Europe & Central Asia
Azerbaijan,2004,1.987,68.57,8479668,Europe & Central Asia
Azerbaijan,2005,1.988,69.033,8587902,Europe & Central Asia
Azerbaijan,2006,1.989,69.466,8701719,Europe & Central Asia
Azerbaijan,2007,1.989,69.841,8821012,Europe & Central Asia
Azerbaijan,2008,1.986,70.142,8943600,Europe & Central Asia
Azerbaijan,2009,1.98,70.366,9066604,Europe & Central Asia
Azerbaijan,2010,1.97,70.518,9187783,Europe & Central Asia
Azerbaijan,2011,1.956,70.616,9306023,Europe & Central Asia
Azerbaijan,2012,1.94,70.686,9421233,Europe & Central Asia
Azerbaijan,2013,1.924,70.753,9533445,Europe & Central Asia
Bahamas,1964,4.22,64.189,133709,America
Bahamas,1965,4.057,64.498,140063,America
Bahamas,1966,3.893,64.8,146379,America
Bahamas,1967,3.75,65.095,152623,America
Bahamas,1968,3.641,65.383,158644,America
Bahamas,1969,3.571,65.665,164263,America
Bahamas,1970,3.531,65.943,169367,America
Bahamas,1971,3.504,66.218,173875,America
Bahamas,1972,3.469,66.49,177849,America
Bahamas,1973,3.411,66.759,181490,America
Bahamas,1974,3.33,67.027,185091,America
Bahamas,1975,3.234,67.291,188870,America
Bahamas,1976,3.139,67.55,192885,America
Bahamas,1977,3.062,67.803,197090,America
Bahamas,1978,3.012,68.05,201474,America
Bahamas,1979,2.99,68.29,205990,America
Bahamas,1980,2.989,68.524,210600,America
Bahamas,1981,2.994,68.755,215330,America
Bahamas,1982,2.989,68.984,220188,America
Bahamas,1983,2.965,69.212,225083,America
Bahamas,1984,2.919,69.438,229899,America
Bahamas,1985,2.857,69.663,234553,America
Bahamas,1986,2.789,69.886,238989,America
Bahamas,1987,2.728,70.104,243236,America
Bahamas,1988,2.683,70.316,247409,America
Bahamas,1989,2.654,70.518,251671,America
Bahamas,1990,2.639,70.705,256128,America
Bahamas,1991,2.631,70.869,260845,America
Bahamas,1992,2.621,71.01,265761,America
Bahamas,1993,2.601,71.131,270701,America
Bahamas,1994,2.566,71.239,275426,America
Bahamas,1995,2.514,71.351,279774,America
Bahamas,1996,2.443,71.482,283677,America
Bahamas,1997,2.357,71.646,287217,America
Bahamas,1998,2.263,71.85,290571,America
Bahamas,1999,2.165,72.093,293988,America
Bahamas,2000,2.071,72.37,297651,America
Bahamas,2001,1.989,72.668,301606,America
Bahamas,2002,1.924,72.971,305801,America
Bahamas,2003,1.88,73.264,310201,America
Bahamas,2004,1.857,73.538,314739,America
Bahamas,2005,1.853,73.787,319358,America
Bahamas,2006,1.862,74.011,324066,America
Bahamas,2007,1.876,74.216,328861,America
Bahamas,2008,1.889,74.407,333661,America
Bahamas,2009,1.898,74.587,338358,America
Bahamas,2010,1.901,74.757,342877,America
Bahamas,2011,1.898,74.92,347176,America
Bahamas,2012,1.893,75.079,351275,America
Bahamas,2013,1.888,75.237,355233,America
Bahrain,1964,7.192,57.182,181833,Middle East & North Africa
Bahrain,1965,7.165,58.389,186351,Middle East & North Africa
Bahrain,1966,7.101,59.526,190734,Middle East & North Africa
Bahrain,1967,6.998,60.599,195111,Middle East & North Africa
Bahrain,1968,6.86,61.611,199818,Middle East & North Africa
Bahrain,1969,6.69,62.562,205291,Middle East & North Africa
Bahrain,1970,6.498,63.45,211878,Middle East & North Africa
Bahrain,1971,6.293,64.276,219532,Middle East & North Africa
Bahrain,1972,6.089,65.043,228255,Middle East & North Africa
Bahrain,1973,5.895,65.757,238468,Middle East & North Africa
Bahrain,1974,5.716,66.421,250683,Middle East & North Africa
Bahrain,1975,5.556,67.04,265160,Middle East & North Africa
Bahrain,1976,5.414,67.615,282245,Middle East & North Africa
Bahrain,1977,5.283,68.151,301559,Middle East & North Africa
Bahrain,1978,5.157,68.65,321751,Middle East & North Africa
Bahrain,1979,5.036,69.116,340980,Middle East & North Africa
Bahrain,1980,4.917,69.549,357957,Middle East & North Africa
Bahrain,1981,4.802,69.95,372074,Middle East & North Africa
Bahrain,1982,4.69,70.319,383785,Middle East & North Africa
Bahrain,1983,4.581,70.656,394164,Middle East & North Africa
Bahrain,1984,4.472,70.965,404829,Middle East & North Africa
Bahrain,1985,4.362,71.248,416929,Middle East & North Africa
Bahrain,1986,4.248,71.507,430845,Middle East & North Africa
Bahrain,1987,4.128,71.745,446142,Middle East & North Africa
Bahrain,1988,4.002,71.967,462184,Middle East & North Africa
Bahrain,1989,3.872,72.177,477995,Middle East & North Africa
Bahrain,1990,3.738,72.382,492891,Middle East & North Africa
Bahrain,1991,3.601,72.587,506685,Middle East & North Africa
Bahrain,1992,3.466,72.794,519696,Middle East & North Africa
Bahrain,1993,3.335,73.004,532362,Middle East & North Africa
Bahrain,1994,3.212,73.22,545329,Middle East & North Africa
Bahrain,1995,3.1,73.439,559069,Middle East & North Africa
Bahrain,1996,3.005,73.661,574914,Middle East & North Africa
Bahrain,1997,2.926,73.879,592986,Middle East & North Africa
Bahrain,1998,2.862,74.092,611237,Middle East & North Africa
Bahrain,1999,2.81,74.298,626765,Middle East & North Africa
Bahrain,2000,2.765,74.497,638193,Middle East & North Africa
Bahrain,2001,2.718,74.69,642510,Middle East & North Africa
Bahrain,2002,2.665,74.879,642070,Middle East & North Africa
Bahrain,2003,2.602,75.064,647164,Middle East & North Africa
Bahrain,2004,2.529,75.247,671760,Middle East & North Africa
Bahrain,2005,2.449,75.424,724807,Middle East & North Africa
Bahrain,2006,2.367,75.595,811410,Middle East & North Africa
Bahrain,2007,2.292,75.759,925733,Middle East & North Africa
Bahrain,2008,2.229,75.914,1052359,Middle East & North Africa
Bahrain,2009,2.179,76.062,1169578,Middle East & North Africa
Bahrain,2010,2.142,76.203,1261835,Middle East & North Africa
Bahrain,2011,2.115,76.339,1323535,Middle East & North Africa
Bahrain,2012,2.094,76.474,1359485,Middle East & North Africa
Bahrain,2013,2.075,76.608,1377273,Middle East & North Africa
Bangladesh,1964,6.853,49.297,56071080,South Asia
Bangladesh,1965,6.878,49.652,57791778,South Asia
Bangladesh,1966,6.901,49.734,59681186,South Asia
Bangladesh,1967,6.92,49.509,61702785,South Asia
Bangladesh,1968,6.935,49.008,63703327,South Asia
Bangladesh,1969,6.945,48.307,65474474,South Asia
Bangladesh,1970,6.947,47.58,66881158,South Asia
Bangladesh,1971,6.942,47.046,67849312,South Asia
Bangladesh,1972,6.928,46.874,68461849,South Asia
Bangladesh,1973,6.904,47.162,68933357,South Asia
Bangladesh,1974,6.869,47.918,69567500,South Asia
Bangladesh,1975,6.821,49.061,70582168,South Asia
Bangladesh,1976,6.758,50.435,72053923,South Asia
Bangladesh,1977,6.68,51.828,73915723,South Asia
Bangladesh,1978,6.587,53.071,76066342,South Asia
Bangladesh,1979,6.48,54.093,78342736,South Asia
Bangladesh,1980,6.356,54.872,80624423,South Asia
Bangladesh,1981,6.216,55.446,82883616,South Asia
Bangladesh,1982,6.06,55.921,85156396,South Asia
Bangladesh,1983,5.89,56.384,87459802,South Asia
Bangladesh,1984,5.71,56.861,89828434,South Asia
Bangladesh,1985,5.522,57.368,92283598,South Asia
Bangladesh,1986,5.327,57.9,94825499,South Asia
Bangladesh,1987,5.13,58.439,97429290,South Asia
Bangladesh,1988,4.932,58.97,100062322,South Asia
Bangladesh,1989,4.738,59.493,102681627,South Asia
Bangladesh,1990,4.55,60.014,105256026,South Asia
Bangladesh,1991,4.37,60.537,107768749,South Asia
Bangladesh,1992,4.197,61.066,110225555,South Asia
Bangladesh,1993,4.033,61.602,112645460,South Asia
Bangladesh,1994,3.878,62.146,115059015,South Asia
Bangladesh,1995,3.732,62.693,117486952,South Asia
Bangladesh,1996,3.596,63.24,119928682,South Asia
Bangladesh,1997,3.468,63.78,122370403,South Asia
Bangladesh,1998,3.346,64.307,124803351,South Asia
Bangladesh,1999,3.231,64.819,127214841,South Asia
Bangladesh,2000,3.12,65.309,129592275,South Asia
Bangladesh,2001,3.011,65.777,131944584,South Asia
Bangladesh,2002,2.905,66.223,134266428,South Asia
Bangladesh,2003,2.802,66.651,136514768,South Asia
Bangladesh,2004,2.702,67.064,138633401,South Asia
Bangladesh,2005,2.607,67.465,140587922,South Asia
Bangladesh,2006,2.52,67.86,142353501,South Asia
Bangladesh,2007,2.443,68.253,143956805,South Asia
Bangladesh,2008,2.377,68.648,145478300,South Asia
Bangladesh,2009,2.322,69.046,147030145,South Asia
Bangladesh,2010,2.277,69.449,148692131,South Asia
Bangladesh,2011,2.24,69.854,150493658,South Asia
Bangladesh,2012,2.208,70.258,152408774,South Asia
Bangladesh,2013,2.177,70.657,154393847,South Asia
Barbados,1964,4.094,62.819,234455,America
Barbados,1965,3.963,63.236,235271,America
Barbados,1966,3.807,63.641,235912,America
Barbados,1967,3.637,64.036,236443,America
Barbados,1968,3.46,64.422,236974,America
Barbados,1969,3.284,64.798,237657,America
Barbados,1970,3.113,65.164,238593,America
Barbados,1971,2.949,65.519,239841,America
Barbados,1972,2.794,65.863,241345,America
Barbados,1973,2.648,66.195,242949,America
Barbados,1974,2.513,66.519,244433,America
Barbados,1975,2.393,66.834,245646,America
Barbados,1976,2.288,67.145,246523,America
Barbados,1977,2.198,67.454,247128,America
Barbados,1978,2.121,67.762,247589,America
Barbados,1979,2.057,68.068,248101,America
Barbados,1980,2.004,68.374,248796,America
Barbados,1981,1.96,68.675,249716,America
Barbados,1982,1.922,68.972,250809,America
Barbados,1983,1.889,69.26,252017,America
Barbados,1984,1.858,69.54,253244,America
Barbados,1985,1.83,69.812,254419,America
Barbados,1986,1.805,70.077,255532,America
Barbados,1987,1.782,70.335,256602,America
Barbados,1988,1.765,70.589,257621,America
Barbados,1989,1.75,70.837,258588,America
Barbados,1990,1.74,71.079,259501,America
Barbados,1991,1.732,71.314,260351,America
Barbados,1992,1.727,71.542,261136,America
Barbados,1993,1.725,71.761,261885,America
Barbados,1994,1.724,71.972,262637,America
Barbados,1995,1.726,72.175,263416,America
Barbados,1996,1.73,72.372,264237,America
Barbados,1997,1.736,72.563,265088,America
Barbados,1998,1.745,72.751,265941,America
Barbados,1999,1.756,72.935,266758,America
Barbados,2000,1.768,73.118,267511,America
Barbados,2001,1.78,73.3,268192,America
Barbados,2002,1.791,73.481,268813,America
Barbados,2003,1.801,73.661,269389,America
Barbados,2004,1.81,73.84,269947,America
Barbados,2005,1.817,74.018,270503,America
Barbados,2006,1.822,74.194,271062,America
Barbados,2007,1.827,74.368,271618,America
Barbados,2008,1.831,74.539,272180,America
Barbados,2009,1.835,74.708,272750,America
Barbados,2010,1.839,74.875,273331,America
Barbados,2011,1.842,75.041,273925,America
Barbados,2012,1.845,75.205,274530,America
Barbados,2013,1.849,75.37,275141,America
Belarus,1964,2.601,73.48,8521413,Europe & Central Asia
Belarus,1965,2.543,73.02,8607003,Europe & Central Asia
Belarus,1966,2.483,73.38,8695396,Europe & Central Asia
Belarus,1967,2.427,73.13,8785093,Europe & Central Asia
Belarus,1968,2.378,73.24,8874033,Europe & Central Asia
Belarus,1969,2.337,72.84,8959479,Europe & Central Asia
Belarus,1970,2.304,72.32,9039503,Europe & Central Asia
Belarus,1971,2.275,72.96,9113454,Europe & Central Asia
Belarus,1972,2.248,72.67,9181971,Europe & Central Asia
Belarus,1973,2.22,72.71,9246050,Europe & Central Asia
Belarus,1974,2.19,73.01,9307285,Europe & Central Asia
Belarus,1975,2.16,72.08,9367004,Europe & Central Asia
Belarus,1976,2.132,71.92,9425089,Europe & Central Asia
Belarus,1977,2.11,71.86,9481560,Europe & Central Asia
Belarus,1978,2.094,71.72,9538046,Europe & Central Asia
Belarus,1979,2.084,71.32,9596589,Europe & Central Asia
Belarus,1980,2.081,71.08,9658500,Europe & Central Asia
Belarus,1981,2.084,71.36,9724106,Europe & Central Asia
Belarus,1982,2.09,71.49,9792555,Europe & Central Asia
Belarus,1983,2.096,71.28,9862430,Europe & Central Asia
Belarus,1984,2.099,70.65,9931687,Europe & Central Asia
Belarus,1985,2.094,70.86,9998503,Europe & Central Asia
Belarus,1986,2.078,72.25,10062440,Europe & Central Asia
Belarus,1987,2.05,72.15,10122880,Europe & Central Asia
Belarus,1988,2.008,71.89,10177584,Europe & Central Asia
Belarus,1989,1.953,71.68,10223861,Europe & Central Asia
Belarus,1990,1.885,71.14,10259700,Europe & Central Asia
Belarus,1991,1.807,70.58,10284522,Europe & Central Asia
Belarus,1992,1.722,70.16,10298479,Europe & Central Asia
Belarus,1993,1.635,69.05,10301336,Europe & Central Asia
Belarus,1994,1.549,68.81,10293127,Europe & Central Asia
Belarus,1995,1.47,68.42,10274231,Europe & Central Asia
Belarus,1996,1.399,68.56,10244354,Europe & Central Asia
Belarus,1997,1.338,68.37,10204382,Europe & Central Asia
Belarus,1998,1.289,68.37,10157409,Europe & Central Asia
Belarus,1999,1.252,67.97,10107518,Europe & Central Asia
Belarus,2000,1.23,68.99,10057810,Europe & Central Asia
Belarus,2001,1.224,68.61,10009810,Europe & Central Asia
Belarus,2002,1.232,68.17,9963383,Europe & Central Asia
Belarus,2003,1.252,68.71,9917927,Europe & Central Asia
Belarus,2004,1.281,69.09,9872110,Europe & Central Asia
Belarus,2005,1.315,68.84,9825102,Europe & Central Asia
Belarus,2006,1.351,69.51,9776823,Europe & Central Asia
Belarus,2007,1.386,70.41,9728228,Europe & Central Asia
Belarus,2008,1.416,69.194,9680690,Europe & Central Asia
Belarus,2009,1.441,69.468,9636016,Europe & Central Asia
Belarus,2010,1.46,69.613,9595421,Europe & Central Asia
Belarus,2011,1.473,69.728,9559441,Europe & Central Asia
Belarus,2012,1.484,69.829,9527498,Europe & Central Asia
Belarus,2013,1.494,69.928,9498290,Europe & Central Asia
Belgium,1964,2.599,70.73,9384939,Europe & Central Asia
Belgium,1965,2.557,70.58,9435244,Europe & Central Asia
Belgium,1966,2.501,70.65,9479970,Europe & Central Asia
Belgium,1967,2.433,70.94,9519500,Europe & Central Asia
Belgium,1968,2.36,70.63,9555402,Europe & Central Asia
Belgium,1969,2.283,70.71,9590007,Europe & Central Asia
Belgium,1970,2.206,70.97,9624908,Europe & Central Asia
Belgium,1971,2.129,71.1,9660688,Europe & Central Asia
Belgium,1972,2.052,71.44,9696539,Europe & Central Asia
Belgium,1973,1.977,71.65,9730978,Europe & Central Asia
Belgium,1974,1.905,72.01,9761867,Europe & Central Asia
Belgium,1975,1.839,72,9787677,Europe & Central Asia
Belgium,1976,1.781,72.15,9808403,Europe & Central Asia
Belgium,1977,1.731,72.8,9824685,Europe & Central Asia
Belgium,1978,1.689,72.75,9836487,Europe & Central Asia
Belgium,1979,1.655,73.24,9843898,Europe & Central Asia
Belgium,1980,1.629,73.29,9847297,Europe & Central Asia
Belgium,1981,1.609,73.7,9846320,Europe & Central Asia
Belgium,1982,1.594,73.93,9841800,Europe & Central Asia
Belgium,1983,1.581,73.93,9836784,Europe & Central Asia
Belgium,1984,1.571,74.43,9835279,Europe & Central Asia
Belgium,1985,1.564,74.54,9840123,Europe & Central Asia
Belgium,1986,1.56,74.74,9852488,Europe & Central Asia
Belgium,1987,1.561,75.35,9871551,Europe & Central Asia
Belgium,1988,1.565,75.66,9895654,Europe & Central Asia
Belgium,1989,1.573,75.73,9922158,Europe & Central Asia
Belgium,1990,1.582,76.14,9949019,Europe & Central Asia
Belgium,1991,1.591,76.3,9976325,Europe & Central Asia
Belgium,1992,1.599,76.46,10004469,Europe & Central Asia
Belgium,1993,1.603,76.47,10032084,Europe & Central Asia
Belgium,1994,1.605,76.82,10057529,Europe & Central Asia
Belgium,1995,1.606,76.97,10079873,Europe & Central Asia
Belgium,1996,1.605,77.31,10098192,Europe & Central Asia
Belgium,1997,1.607,77.53,10113392,Europe & Central Asia
Belgium,1998,1.612,77.62,10128653,Europe & Central Asia
Belgium,1999,1.62,77.8,10148371,Europe & Central Asia
Belgium,2000,1.633,77.91,10175684,Europe & Central Asia
Belgium,2001,1.652,78.22,10211264,Europe & Central Asia
Belgium,2002,1.675,78.32,10254025,Europe & Central Asia
Belgium,2003,1.7,78.47,10303108,Europe & Central Asia
Belgium,2004,1.727,79.12,10356993,Europe & Central Asia
Belgium,2005,1.754,79.21,10414209,Europe & Central Asia
Belgium,2006,1.78,79.55,10474993,Europe & Central Asia
Belgium,2007,1.801,79.49,10538758,Europe & Central Asia
Belgium,2008,1.819,79.777,10602167,Europe & Central Asia
Belgium,2009,1.833,79.807,10660938,Europe & Central Asia
Belgium,2010,1.842,80.007,10712066,Europe & Central Asia
Belgium,2011,1.847,80.194,10754056,Europe & Central Asia
Belgium,2012,1.851,80.373,10787788,Europe & Central Asia
Belgium,2013,1.854,80.548,10815599,Europe & Central Asia
Belize,1964,6.42,62.241,103555,America
Belize,1965,6.4,62.823,106546,America
Belize,1966,6.379,63.402,109704,America
Belize,1967,6.358,63.971,112987,America
Belize,1968,6.337,64.525,116283,America
Belize,1969,6.316,65.058,119435,America
Belize,1970,6.299,65.566,122336,America
Belize,1971,6.288,66.047,124973,America
Belize,1972,6.284,66.504,127389,America
Belize,1973,6.285,66.939,129600,America
Belize,1974,6.286,67.354,131642,America
Belize,1975,6.278,67.751,133562,America
Belize,1976,6.25,68.135,135334,America
Belize,1977,6.195,68.509,137009,America
Belize,1978,6.109,68.874,138806,America
Belize,1979,5.992,69.229,141014,America
Belize,1980,5.849,69.577,143829,America
Belize,1981,5.684,69.921,147358,America
Belize,1982,5.51,70.257,151535,America
Belize,1983,5.336,70.575,156171,America
Belize,1984,5.17,70.865,160991,America
Belize,1985,5.019,71.106,165792,America
Belize,1986,4.886,71.276,170504,America
